itemID,comunaCode,locality,date
213598005,130106,13114,2025-03-04
213598006,130106,13114,2025-03-04
213599002,130106,13114,2025-03-04
213599003,130106,13114,2025-03-04
213599005,130106,13114,2025-03-04
213600002,130106,13114,2025-03-04
213600003,130106,13114,2025-03-04
213600004,130106,13114,2025-03-04
213600005,130106,13114,2025-03-04
213600006,130106,13114,2025-03-04
213617008,130106,13114,2025-03-04
213751999,130106,13114,2025-03-04
214001008,130106,13114,2025-03-04
214002002,130106,13114,2025-03-04
214002004,130106,13114,2025-03-04
214062999,130106,13114,2025-03-04
214142999,130106,13114,2025-03-04
214152999,130106,13114,2025-03-04
214158999,130106,13114,2025-03-04
214185999,130106,13114,2025-03-04
214186999,130106,13114,2025-03-04
214191999,130106,13114,2025-03-04
214196999,130106,13114,2025-03-04
214199999,130106,13114,2025-03-04
214227999,130106,13114,2025-03-04
214233999,130106,13114,2025-03-04
214236999,130106,13114,2025-03-04
214237999,130106,13114,2025-03-04
214238999,130106,13114,2025-03-04
214484999,130106,13114,2025-03-04
214487999,130106,13114,2025-03-04
214488999,130106,13114,2025-03-04
214489999,130106,13114,2025-03-04
214491999,130106,13114,2025-03-04
214508999,130106,13114,2025-03-04
214517999,130106,13114,2025-03-04
214520999,130106,13114,2025-03-04
214524999,130106,13114,2025-03-04
214543999,130106,13114,2025-03-04
214661003,130106,13114,2025-03-04
214661004,130106,13114,2025-03-04
214661005,130106,13114,2025-03-04
214661006,130106,13114,2025-03-04
214661007,130106,13114,2025-03-04
214661008,130106,13114,2025-03-04
214661009,130106,13114,2025-03-04
214665005,130106,13114,2025-03-04
214665006,130106,13114,2025-03-04
214665007,130106,13114,2025-03-04
214665008,130106,13114,2025-03-04
214665009,130106,13114,2025-03-04
214729999,130106,13114,2025-03-04
214740999,130106,13114,2025-03-04
214748999,130106,13114,2025-03-04
214772999,130106,13114,2025-03-04
214779999,130106,13114,2025-03-04
214781999,130106,13114,2025-03-04
214830999,130106,13114,2025-03-04
214901002,130106,13114,2025-03-04
214901003,130106,13114,2025-03-04
214901004,130106,13114,2025-03-04
214901005,130106,13114,2025-03-04
214901007,130106,13114,2025-03-04
214901013,130106,13114,2025-03-04
214901025,130106,13114,2025-03-04
214901027,130106,13114,2025-03-04
214901028,130106,13114,2025-03-04
214901029,130106,13114,2025-03-04
214901031,130106,13114,2025-03-04
214903002,130106,13114,2025-03-04
214903003,130106,13114,2025-03-04
214903004,130106,13114,2025-03-04
214903005,130106,13114,2025-03-04
214903016,130106,13114,2025-03-04
214903017,130106,13114,2025-03-04
214903018,130106,13114,2025-03-04
214911999,130106,13114,2025-03-04
215312002,130106,13114,2025-03-04
215312003,130106,13114,2025-03-04
215312004,130106,13114,2025-03-04
215312005,130106,13114,2025-03-04
215450002,130106,13114,2025-03-04
215470999,130106,13114,2025-03-04
215472999,130106,13114,2025-03-04
215473999,130106,13114,2025-03-04
215528999,130106,13114,2025-03-04
215598999,130106,13114,2025-03-04
215604999,130106,13114,2025-03-04
215678999,130106,13114,2025-03-04
215684999,130106,13114,2025-03-04
215691999,130106,13114,2025-03-04
215718999,130106,13114,2025-03-04
215742999,130106,13114,2025-03-04
215755999,130106,13114,2025-03-04
215919999,130106,13114,2025-03-04
215921999,130106,13114,2025-03-04
215923999,130106,13114,2025-03-04
215927999,130106,13114,2025-03-04
215933999,130106,13114,2025-03-04
215935999,130106,13114,2025-03-04
215936999,130106,13114,2025-03-04
215938999,130106,13114,2025-03-04
215940999,130106,13114,2025-03-04
215941999,130106,13114,2025-03-04
215947999,130106,13114,2025-03-04
215949999,130106,13114,2025-03-04
215950999,130106,13114,2025-03-04
215954999,130106,13114,2025-03-04
215956999,130106,13114,2025-03-04
215957004,130106,13114,2025-03-04
215959002,130106,13114,2025-03-04
215959003,130106,13114,2025-03-04
215959004,130106,13114,2025-03-04
215961002,130106,13114,2025-03-04
215961003,130106,13114,2025-03-04
215967002,130106,13114,2025-03-04
215967003,130106,13114,2025-03-04
215971002,130106,13114,2025-03-04
215971003,130106,13114,2025-03-04
215974002,130106,13114,2025-03-04
215974003,130106,13114,2025-03-04
215993003,130106,13114,2025-03-04
216192999,130106,13114,2025-03-04
216263999,130106,13114,2025-03-04
216303999,130106,13114,2025-03-04
216311999,130106,13114,2025-03-04
216369999,130106,13114,2025-03-04
216531999,130106,13114,2025-03-04
216543999,130106,13114,2025-03-04
216548999,130106,13114,2025-03-04
216670002,130106,13114,2025-03-04
216716999,130106,13114,2025-03-04
216742999,130106,13114,2025-03-04
216751999,130106,13114,2025-03-04
216756999,130106,13114,2025-03-04
216759999,130106,13114,2025-03-04
216760002,130106,13114,2025-03-04
216761999,130106,13114,2025-03-04
216765002,130106,13114,2025-03-04
216769999,130106,13114,2025-03-04
216770002,130106,13114,2025-03-04
216772999,130106,13114,2025-03-04
216774999,130106,13114,2025-03-04
216776002,130106,13114,2025-03-04
216779999,130106,13114,2025-03-04
216781999,130106,13114,2025-03-04
216807999,130106,13114,2025-03-04
216834999,130106,13114,2025-03-04
216841999,130106,13114,2025-03-04
216855999,130106,13114,2025-03-04
216857999,130106,13114,2025-03-04
216871999,130106,13114,2025-03-04
216876999,130106,13114,2025-03-04
216882999,130106,13114,2025-03-04
216907999,130106,13114,2025-03-04
216918999,130106,13114,2025-03-04
216919999,130106,13114,2025-03-04
216923999,130106,13114,2025-03-04
216926999,130106,13114,2025-03-04
216940999,130106,13114,2025-03-04
216941999,130106,13114,2025-03-04
216942999,130106,13114,2025-03-04
216943999,130106,13114,2025-03-04
216954999,130106,13114,2025-03-04
216955999,130106,13114,2025-03-04
216980999,130106,13114,2025-03-04
216987999,130106,13114,2025-03-04
217033999,130106,13114,2025-03-04
217072999,130106,13114,2025-03-04
217088999,130106,13114,2025-03-04
217096999,130106,13114,2025-03-04
217119999,130106,13114,2025-03-04
217121999,130106,13114,2025-03-04
217123999,130106,13114,2025-03-04
217124999,130106,13114,2025-03-04
217126999,130106,13114,2025-03-04
217127999,130106,13114,2025-03-04
217129999,130106,13114,2025-03-04
217130999,130106,13114,2025-03-04
217131999,130106,13114,2025-03-04
217134999,130106,13114,2025-03-04
217136999,130106,13114,2025-03-04
217139999,130106,13114,2025-03-04
217140999,130106,13114,2025-03-04
217141999,130106,13114,2025-03-04
217144999,130106,13114,2025-03-04
217151999,130106,13114,2025-03-04
217153999,130106,13114,2025-03-04
217155999,130106,13114,2025-03-04
217157999,130106,13114,2025-03-04
217158999,130106,13114,2025-03-04
217159999,130106,13114,2025-03-04
217160999,130106,13114,2025-03-04
217178999,130106,13114,2025-03-04
217199999,130106,13114,2025-03-04
217220999,130106,13114,2025-03-04
217224999,130106,13114,2025-03-04
217230999,130106,13114,2025-03-04
217234999,130106,13114,2025-03-04
217339999,130106,13114,2025-03-04
217344999,130106,13114,2025-03-04
217347999,130106,13114,2025-03-04
217350999,130106,13114,2025-03-04
217351999,130106,13114,2025-03-04
217353999,130106,13114,2025-03-04
217356999,130106,13114,2025-03-04
217358999,130106,13114,2025-03-04
217359999,130106,13114,2025-03-04
217386999,130106,13114,2025-03-04
217393003,130106,13114,2025-03-04
217393007,130106,13114,2025-03-04
217393008,130106,13114,2025-03-04
217393010,130106,13114,2025-03-04
217393011,130106,13114,2025-03-04
217393012,130106,13114,2025-03-04
217394014,130106,13114,2025-03-04
217394020,130106,13114,2025-03-04
217394027,130106,13114,2025-03-04
217394028,130106,13114,2025-03-04
217394029,130106,13114,2025-03-04
217399999,130106,13114,2025-03-04
217404999,130106,13114,2025-03-04
217496999,130106,13114,2025-03-04
217510999,130106,13114,2025-03-04
217560999,130106,13114,2025-03-04
217569999,130106,13114,2025-03-04
217592999,130106,13114,2025-03-04
217593999,130106,13114,2025-03-04
217625999,130106,13114,2025-03-04
217638999,130106,13114,2025-03-04
217649999,130106,13114,2025-03-04
217659999,130106,13114,2025-03-04
217671013,130106,13114,2025-03-04
217671027,130106,13114,2025-03-04
217671028,130106,13114,2025-03-04
217671033,130106,13114,2025-03-04
217671034,130106,13114,2025-03-04
217671035,130106,13114,2025-03-04
217703999,130106,13114,2025-03-04
217705999,130106,13114,2025-03-04
217741999,130106,13114,2025-03-04
217748999,130106,13114,2025-03-04
217868999,130106,13114,2025-03-04
217870999,130106,13114,2025-03-04
217988999,130106,13114,2025-03-04
218003999,130106,13114,2025-03-04
218116999,130106,13114,2025-03-04
218145999,130106,13114,2025-03-04
218160999,130106,13114,2025-03-04
218186999,130106,13114,2025-03-04
218193999,130106,13114,2025-03-04
218195999,130106,13114,2025-03-04
218259999,130106,13114,2025-03-04
218260999,130106,13114,2025-03-04
218264999,130106,13114,2025-03-04
218266999,130106,13114,2025-03-04
218267999,130106,13114,2025-03-04
218269999,130106,13114,2025-03-04
218293999,130106,13114,2025-03-04
218307999,130106,13114,2025-03-04
218311999,130106,13114,2025-03-04
218320999,130106,13114,2025-03-04
218344999,130106,13114,2025-03-04
218357999,130106,13114,2025-03-04
218368999,130106,13114,2025-03-04
218373999,130106,13114,2025-03-04
218374999,130106,13114,2025-03-04
218375999,130106,13114,2025-03-04
218376999,130106,13114,2025-03-04
218377999,130106,13114,2025-03-04
218378999,130106,13114,2025-03-04
218380999,130106,13114,2025-03-04
218382999,130106,13114,2025-03-04
218392999,130106,13114,2025-03-04
218394999,130106,13114,2025-03-04
218399999,130106,13114,2025-03-04
218406999,130106,13114,2025-03-04
218411999,130106,13114,2025-03-04
218431999,130106,13114,2025-03-04
218444999,130106,13114,2025-03-04
218445999,130106,13114,2025-03-04
218474999,130106,13114,2025-03-04
218481999,130106,13114,2025-03-04
218482999,130106,13114,2025-03-04
218497999,130106,13114,2025-03-04
218498999,130106,13114,2025-03-04
218503002,130106,13114,2025-03-04
218511999,130106,13114,2025-03-04
218526014,130106,13114,2025-03-04
218526020,130106,13114,2025-03-04
218526021,130106,13114,2025-03-04
218526022,130106,13114,2025-03-04
218526024,130106,13114,2025-03-04
218526027,130106,13114,2025-03-04
218526028,130106,13114,2025-03-04
218526029,130106,13114,2025-03-04
218526030,130106,13114,2025-03-04
218534014,130106,13114,2025-03-04
218534020,130106,13114,2025-03-04
218534021,130106,13114,2025-03-04
218534029,130106,13114,2025-03-04
218534035,130106,13114,2025-03-04
218534054,130106,13114,2025-03-04
218549002,130106,13114,2025-03-04
218549004,130106,13114,2025-03-04
218549005,130106,13114,2025-03-04
218549009,130106,13114,2025-03-04
218549018,130106,13114,2025-03-04
218549019,130106,13114,2025-03-04
218549020,130106,13114,2025-03-04
218549021,130106,13114,2025-03-04
218549022,130106,13114,2025-03-04
218549025,130106,13114,2025-03-04
218549026,130106,13114,2025-03-04
218549027,130106,13114,2025-03-04
218549029,130106,13114,2025-03-04
218549030,130106,13114,2025-03-04
218549031,130106,13114,2025-03-04
218762999,130106,13114,2025-03-04
218837002,130106,13114,2025-03-04
218837003,130106,13114,2025-03-04
218837004,130106,13114,2025-03-04
218837009,130106,13114,2025-03-04
218837020,130106,13114,2025-03-04
218837028,130106,13114,2025-03-04
218911999,130106,13114,2025-03-04
218972999,130106,13114,2025-03-04
218973999,130106,13114,2025-03-04
219289999,130106,13114,2025-03-04
219333002,130106,13114,2025-03-04
219431999,130106,13114,2025-03-04
219483002,130106,13114,2025-03-04
219483003,130106,13114,2025-03-04
219483004,130106,13114,2025-03-04
219497002,130106,13114,2025-03-04
219497003,130106,13114,2025-03-04
219497004,130106,13114,2025-03-04
219497005,130106,13114,2025-03-04
219697999,130106,13114,2025-03-04
219706002,130106,13114,2025-03-04
219706003,130106,13114,2025-03-04
219706006,130106,13114,2025-03-04
219770999,130106,13114,2025-03-04
219782002,130106,13114,2025-03-04
219782003,130106,13114,2025-03-04
219782004,130106,13114,2025-03-04
219782005,130106,13114,2025-03-04
219782006,130106,13114,2025-03-04
219782007,130106,13114,2025-03-04
219793999,130106,13114,2025-03-04
219798999,130106,13114,2025-03-04
220334002,130106,13114,2025-03-04
220334003,130106,13114,2025-03-04
220334004,130106,13114,2025-03-04
220829999,130106,13114,2025-03-04
220837999,130106,13114,2025-03-04
221108999,130106,13114,2025-03-04
221399999,130106,13114,2025-03-04
221597002,130106,13114,2025-03-04
221621002,130106,13114,2025-03-04
221625002,130106,13114,2025-03-04
221631003,130106,13114,2025-03-04
221672002,130106,13114,2025-03-04
221735002,130106,13114,2025-03-04
221783999,130106,13114,2025-03-04
221818999,130106,13114,2025-03-04
221825999,130106,13114,2025-03-04
221900999,130106,13114,2025-03-04
221904999,130106,13114,2025-03-04
221923999,130106,13114,2025-03-04
221937999,130106,13114,2025-03-04
221938999,130106,13114,2025-03-04
221953999,130106,13114,2025-03-04
221955999,130106,13114,2025-03-04
221967999,130106,13114,2025-03-04
221970999,130106,13114,2025-03-04
221971999,130106,13114,2025-03-04
222041999,130106,13114,2025-03-04
222042999,130106,13114,2025-03-04
222043999,130106,13114,2025-03-04
222044999,130106,13114,2025-03-04
222045999,130106,13114,2025-03-04
222064999,130106,13114,2025-03-04
222078999,130106,13114,2025-03-04
222151999,130106,13114,2025-03-04
222158002,130106,13114,2025-03-04
222160002,130106,13114,2025-03-04
222204999,130106,13114,2025-03-04
222210002,130106,13114,2025-03-04
222213999,130106,13114,2025-03-04
222428999,130106,13114,2025-03-04
222685004,130106,13114,2025-03-04
222685006,130106,13114,2025-03-04
222686003,130106,13114,2025-03-04
222686004,130106,13114,2025-03-04
222686006,130106,13114,2025-03-04
222688002,130106,13114,2025-03-04
222688003,130106,13114,2025-03-04
222688005,130106,13114,2025-03-04
222688006,130106,13114,2025-03-04
222688008,130106,13114,2025-03-04
222689003,130106,13114,2025-03-04
222689004,130106,13114,2025-03-04
222693002,130106,13114,2025-03-04
222693003,130106,13114,2025-03-04
222693004,130106,13114,2025-03-04
222707002,130106,13114,2025-03-04
222707003,130106,13114,2025-03-04
222707004,130106,13114,2025-03-04
222708003,130106,13114,2025-03-04
222708004,130106,13114,2025-03-04
222711003,130106,13114,2025-03-04
222711004,130106,13114,2025-03-04
222711006,130106,13114,2025-03-04
222896999,130106,13114,2025-03-04
222916999,130106,13114,2025-03-04
222922999,130106,13114,2025-03-04
222943999,130106,13114,2025-03-04
222946999,130106,13114,2025-03-04
222949999,130106,13114,2025-03-04
222969999,130106,13114,2025-03-04
223034999,130106,13114,2025-03-04
223059999,130106,13114,2025-03-04
223065999,130106,13114,2025-03-04
223067999,130106,13114,2025-03-04
223090005,130106,13114,2025-03-04
223090007,130106,13114,2025-03-04
223090010,130106,13114,2025-03-04
223090012,130106,13114,2025-03-04
223090013,130106,13114,2025-03-04
223092018,130106,13114,2025-03-04
223096003,130106,13114,2025-03-04
223096004,130106,13114,2025-03-04
223096005,130106,13114,2025-03-04
223096006,130106,13114,2025-03-04
223096009,130106,13114,2025-03-04
223096010,130106,13114,2025-03-04
223096013,130106,13114,2025-03-04
223096016,130106,13114,2025-03-04
223096017,130106,13114,2025-03-04
223096018,130106,13114,2025-03-04
223096020,130106,13114,2025-03-04
223096021,130106,13114,2025-03-04
223096023,130106,13114,2025-03-04
223096024,130106,13114,2025-03-04
223205999,130106,13114,2025-03-04
223217999,130106,13114,2025-03-04
223279999,130106,13114,2025-03-04
223291999,130106,13114,2025-03-04
223297999,130106,13114,2025-03-04
223343019,130106,13114,2025-03-04
223356999,130106,13114,2025-03-04
223555999,130106,13114,2025-03-04
223801003,130106,13114,2025-03-04
223845999,130106,13114,2025-03-04
223847999,130106,13114,2025-03-04
223858999,130106,13114,2025-03-04
223875999,130106,13114,2025-03-04
223985999,130106,13114,2025-03-04
224181999,130106,13114,2025-03-04
224183999,130106,13114,2025-03-04
224193999,130106,13114,2025-03-04
224195999,130106,13114,2025-03-04
224201002,130106,13114,2025-03-04
224201003,130106,13114,2025-03-04
224201004,130106,13114,2025-03-04
224201005,130106,13114,2025-03-04
224201006,130106,13114,2025-03-04
224201007,130106,13114,2025-03-04
224201012,130106,13114,2025-03-04
224201013,130106,13114,2025-03-04
224203022,130106,13114,2025-03-04
224203023,130106,13114,2025-03-04
224203026,130106,13114,2025-03-04
224251999,130106,13114,2025-03-04
224316999,130106,13114,2025-03-04
224324999,130106,13114,2025-03-04
224448066,130106,13114,2025-03-04
224465002,130106,13114,2025-03-04
224465003,130106,13114,2025-03-04
224465004,130106,13114,2025-03-04
224465012,130106,13114,2025-03-04
224465013,130106,13114,2025-03-04
224465014,130106,13114,2025-03-04
224465015,130106,13114,2025-03-04
224465017,130106,13114,2025-03-04
224465018,130106,13114,2025-03-04
224465019,130106,13114,2025-03-04
224465020,130106,13114,2025-03-04
224465021,130106,13114,2025-03-04
224465027,130106,13114,2025-03-04
224465028,130106,13114,2025-03-04
224465029,130106,13114,2025-03-04
224465063,130106,13114,2025-03-04
224465077,130106,13114,2025-03-04
224465078,130106,13114,2025-03-04
224465079,130106,13114,2025-03-04
224465080,130106,13114,2025-03-04
224465107,130106,13114,2025-03-04
224465108,130106,13114,2025-03-04
224465109,130106,13114,2025-03-04
224465110,130106,13114,2025-03-04
224570999,130106,13114,2025-03-04
224581999,130106,13114,2025-03-04
224616999,130106,13114,2025-03-04
224621999,130106,13114,2025-03-04
224623999,130106,13114,2025-03-04
224625999,130106,13114,2025-03-04
224628999,130106,13114,2025-03-04
224638999,130106,13114,2025-03-04
224650999,130106,13114,2025-03-04
224652999,130106,13114,2025-03-04
224656999,130106,13114,2025-03-04
224709999,130106,13114,2025-03-04
224767999,130106,13114,2025-03-04
224777999,130106,13114,2025-03-04
224779999,130106,13114,2025-03-04
224785999,130106,13114,2025-03-04
224788999,130106,13114,2025-03-04
224791999,130106,13114,2025-03-04
224793999,130106,13114,2025-03-04
224796999,130106,13114,2025-03-04
224810999,130106,13114,2025-03-04
224818999,130106,13114,2025-03-04
224841999,130106,13114,2025-03-04
224859999,130106,13114,2025-03-04
224865999,130106,13114,2025-03-04
224893999,130106,13114,2025-03-04
224923999,130106,13114,2025-03-04
224931999,130106,13114,2025-03-04
224938999,130106,13114,2025-03-04
224944999,130106,13114,2025-03-04
224951999,130106,13114,2025-03-04
224954999,130106,13114,2025-03-04
224958999,130106,13114,2025-03-04
224963999,130106,13114,2025-03-04
225025999,130106,13114,2025-03-04
225083999,130106,13114,2025-03-04
225087999,130106,13114,2025-03-04
225089999,130106,13114,2025-03-04
225092999,130106,13114,2025-03-04
225094999,130106,13114,2025-03-04
225096999,130106,13114,2025-03-04
225101999,130106,13114,2025-03-04
225103999,130106,13114,2025-03-04
225113999,130106,13114,2025-03-04
225137999,130106,13114,2025-03-04
225154999,130106,13114,2025-03-04
225159999,130106,13114,2025-03-04
225164999,130106,13114,2025-03-04
225167999,130106,13114,2025-03-04
225168999,130106,13114,2025-03-04
225171999,130106,13114,2025-03-04
225173999,130106,13114,2025-03-04
225177999,130106,13114,2025-03-04
225181999,130106,13114,2025-03-04
225183999,130106,13114,2025-03-04
225186999,130106,13114,2025-03-04
225188999,130106,13114,2025-03-04
225190999,130106,13114,2025-03-04
225194999,130106,13114,2025-03-04
225196999,130106,13114,2025-03-04
225198999,130106,13114,2025-03-04
225199999,130106,13114,2025-03-04
225201999,130106,13114,2025-03-04
225204999,130106,13114,2025-03-04
225206999,130106,13114,2025-03-04
225208999,130106,13114,2025-03-04
225212999,130106,13114,2025-03-04
225214999,130106,13114,2025-03-04
225216999,130106,13114,2025-03-04
225220999,130106,13114,2025-03-04
225256999,130106,13114,2025-03-04
225260999,130106,13114,2025-03-04
225261999,130106,13114,2025-03-04
225265999,130106,13114,2025-03-04
225266999,130106,13114,2025-03-04
225270999,130106,13114,2025-03-04
225281999,130106,13114,2025-03-04
225289002,130106,13114,2025-03-04
225289003,130106,13114,2025-03-04
225289004,130106,13114,2025-03-04
225289005,130106,13114,2025-03-04
225289006,130106,13114,2025-03-04
225289007,130106,13114,2025-03-04
225289087,130106,13114,2025-03-04
225289088,130106,13114,2025-03-04
225289090,130106,13114,2025-03-04
225289092,130106,13114,2025-03-04
225289093,130106,13114,2025-03-04
225289094,130106,13114,2025-03-04
225289097,130106,13114,2025-03-04
225289099,130106,13114,2025-03-04
225289100,130106,13114,2025-03-04
225289102,130106,13114,2025-03-04
225289103,130106,13114,2025-03-04
225289104,130106,13114,2025-03-04
225289105,130106,13114,2025-03-04
225289106,130106,13114,2025-03-04
225289107,130106,13114,2025-03-04
225289108,130106,13114,2025-03-04
225289109,130106,13114,2025-03-04
225289110,130106,13114,2025-03-04
225289111,130106,13114,2025-03-04
225289112,130106,13114,2025-03-04
225289113,130106,13114,2025-03-04
225289114,130106,13114,2025-03-04
225289115,130106,13114,2025-03-04
225290999,130106,13114,2025-03-04
225292999,130106,13114,2025-03-04
225296999,130106,13114,2025-03-04
225318002,130106,13114,2025-03-04
225318003,130106,13114,2025-03-04
225318004,130106,13114,2025-03-04
225318005,130106,13114,2025-03-04
225318006,130106,13114,2025-03-04
225318007,130106,13114,2025-03-04
225318033,130106,13114,2025-03-04
225318044,130106,13114,2025-03-04
225318045,130106,13114,2025-03-04
225318046,130106,13114,2025-03-04
225318047,130106,13114,2025-03-04
225318048,130106,13114,2025-03-04
225318049,130106,13114,2025-03-04
225318062,130106,13114,2025-03-04
225318069,130106,13114,2025-03-04
225318070,130106,13114,2025-03-04
225318074,130106,13114,2025-03-04
225318075,130106,13114,2025-03-04
225318076,130106,13114,2025-03-04
225318079,130106,13114,2025-03-04
225318081,130106,13114,2025-03-04
225318082,130106,13114,2025-03-04
225318092,130106,13114,2025-03-04
225318093,130106,13114,2025-03-04
225318094,130106,13114,2025-03-04
225318095,130106,13114,2025-03-04
225318096,130106,13114,2025-03-04
225318097,130106,13114,2025-03-04
225318098,130106,13114,2025-03-04
225318099,130106,13114,2025-03-04
225318100,130106,13114,2025-03-04
225318101,130106,13114,2025-03-04
225318102,130106,13114,2025-03-04
225318103,130106,13114,2025-03-04
225344002,130106,13114,2025-03-04
225344003,130106,13114,2025-03-04
225344004,130106,13114,2025-03-04
225344005,130106,13114,2025-03-04
225344006,130106,13114,2025-03-04
225344007,130106,13114,2025-03-04
225344008,130106,13114,2025-03-04
225344009,130106,13114,2025-03-04
225344010,130106,13114,2025-03-04
225344011,130106,13114,2025-03-04
225344012,130106,13114,2025-03-04
225344013,130106,13114,2025-03-04
225344014,130106,13114,2025-03-04
225344015,130106,13114,2025-03-04
225344016,130106,13114,2025-03-04
225344017,130106,13114,2025-03-04
225344018,130106,13114,2025-03-04
225344019,130106,13114,2025-03-04
225344020,130106,13114,2025-03-04
225344021,130106,13114,2025-03-04
225344022,130106,13114,2025-03-04
225344023,130106,13114,2025-03-04
225344024,130106,13114,2025-03-04
225344025,130106,13114,2025-03-04
225344026,130106,13114,2025-03-04
225351002,130106,13114,2025-03-04
225351003,130106,13114,2025-03-04
225351004,130106,13114,2025-03-04
225351005,130106,13114,2025-03-04
225351006,130106,13114,2025-03-04
225351007,130106,13114,2025-03-04
225351008,130106,13114,2025-03-04
225351009,130106,13114,2025-03-04
225351018,130106,13114,2025-03-04
225351019,130106,13114,2025-03-04
225351020,130106,13114,2025-03-04
225351021,130106,13114,2025-03-04
225351022,130106,13114,2025-03-04
225351023,130106,13114,2025-03-04
225351024,130106,13114,2025-03-04
225351025,130106,13114,2025-03-04
225351026,130106,13114,2025-03-04
225351027,130106,13114,2025-03-04
225351028,130106,13114,2025-03-04
225351029,130106,13114,2025-03-04
225351030,130106,13114,2025-03-04
225351031,130106,13114,2025-03-04
225351032,130106,13114,2025-03-04
225351033,130106,13114,2025-03-04
225385002,130106,13114,2025-03-04
225385003,130106,13114,2025-03-04
225385004,130106,13114,2025-03-04
225385005,130106,13114,2025-03-04
225385006,130106,13114,2025-03-04
225385007,130106,13114,2025-03-04
225385008,130106,13114,2025-03-04
225385009,130106,13114,2025-03-04
225385010,130106,13114,2025-03-04
225385011,130106,13114,2025-03-04
225385012,130106,13114,2025-03-04
225385013,130106,13114,2025-03-04
225385014,130106,13114,2025-03-04
225385015,130106,13114,2025-03-04
225403002,130106,13114,2025-03-04
225403003,130106,13114,2025-03-04
225403004,130106,13114,2025-03-04
225403005,130106,13114,2025-03-04
225403006,130106,13114,2025-03-04
225403007,130106,13114,2025-03-04
225403008,130106,13114,2025-03-04
225403009,130106,13114,2025-03-04
225403015,130106,13114,2025-03-04
225403016,130106,13114,2025-03-04
225403017,130106,13114,2025-03-04
225403018,130106,13114,2025-03-04
225403019,130106,13114,2025-03-04
225403020,130106,13114,2025-03-04
225403021,130106,13114,2025-03-04
225403022,130106,13114,2025-03-04
225403023,130106,13114,2025-03-04
225403024,130106,13114,2025-03-04
225403025,130106,13114,2025-03-04
225403026,130106,13114,2025-03-04
225403027,130106,13114,2025-03-04
225403028,130106,13114,2025-03-04
225403029,130106,13114,2025-03-04
225403030,130106,13114,2025-03-04
225403031,130106,13114,2025-03-04
225403032,130106,13114,2025-03-04
225403033,130106,13114,2025-03-04
225403034,130106,13114,2025-03-04
225403035,130106,13114,2025-03-04
225403036,130106,13114,2025-03-04
225423009,130106,13114,2025-03-04
225482999,130106,13114,2025-03-04
225486999,130106,13114,2025-03-04
225495999,130106,13114,2025-03-04
225504002,130106,13114,2025-03-04
225504003,130106,13114,2025-03-04
225504004,130106,13114,2025-03-04
225504005,130106,13114,2025-03-04
225504006,130106,13114,2025-03-04
225504007,130106,13114,2025-03-04
225504008,130106,13114,2025-03-04
225504009,130106,13114,2025-03-04
225504010,130106,13114,2025-03-04
225504011,130106,13114,2025-03-04
225521999,130106,13114,2025-03-04
225523999,130106,13114,2025-03-04
225525999,130106,13114,2025-03-04
225527999,130106,13114,2025-03-04
225538999,130106,13114,2025-03-04
225540999,130106,13114,2025-03-04
225544999,130106,13114,2025-03-04
225546999,130106,13114,2025-03-04
225550999,130106,13114,2025-03-04
225551999,130106,13114,2025-03-04
225552999,130106,13114,2025-03-04
225553999,130106,13114,2025-03-04
225554002,130106,13114,2025-03-04
225554003,130106,13114,2025-03-04
225554004,130106,13114,2025-03-04
225554005,130106,13114,2025-03-04
225554006,130106,13114,2025-03-04
225554007,130106,13114,2025-03-04
225554008,130106,13114,2025-03-04
225564002,130106,13114,2025-03-04
225564003,130106,13114,2025-03-04
225564004,130106,13114,2025-03-04
225564005,130106,13114,2025-03-04
225564006,130106,13114,2025-03-04
225564007,130106,13114,2025-03-04
225564008,130106,13114,2025-03-04
225573002,130106,13114,2025-03-04
225573003,130106,13114,2025-03-04
225573004,130106,13114,2025-03-04
225573005,130106,13114,2025-03-04
225573006,130106,13114,2025-03-04
225573007,130106,13114,2025-03-04
225573008,130106,13114,2025-03-04
225634016,130106,13114,2025-03-04
225648999,130106,13114,2025-03-04
225651999,130106,13114,2025-03-04
225654999,130106,13114,2025-03-04
225657999,130106,13114,2025-03-04
225660999,130106,13114,2025-03-04
225666010,130106,13114,2025-03-04
225673999,130106,13114,2025-03-04
225675999,130106,13114,2025-03-04
225679999,130106,13114,2025-03-04
225685999,130106,13114,2025-03-04
225688999,130106,13114,2025-03-04
225692999,130106,13114,2025-03-04
225696999,130106,13114,2025-03-04
225704999,130106,13114,2025-03-04
225714999,130106,13114,2025-03-04
225717999,130106,13114,2025-03-04
225720999,130106,13114,2025-03-04
225725999,130106,13114,2025-03-04
225727999,130106,13114,2025-03-04
225730999,130106,13114,2025-03-04
225743999,130106,13114,2025-03-04
225775999,130106,13114,2025-03-04
225777999,130106,13114,2025-03-04
225783999,130106,13114,2025-03-04
225787999,130106,13114,2025-03-04
225793999,130106,13114,2025-03-04
225796999,130106,13114,2025-03-04
225800999,130106,13114,2025-03-04
225810999,130106,13114,2025-03-04
225813999,130106,13114,2025-03-04
225816999,130106,13114,2025-03-04
225819011,130106,13114,2025-03-04
225819012,130106,13114,2025-03-04
225819013,130106,13114,2025-03-04
225824999,130106,13114,2025-03-04
225868999,130106,13114,2025-03-04
